kind|key|style|attack_anim|launch_spotanim|travel_spotanim|impact_spotanim|projectile_model|projectile_anim|hit_delay|client_delay|proj_start_height|proj_end_height|proj_delay|proj_angle|proj_length_adjustment|proj_progress|proj_step_multiplier|note|projectile_count|alt_proj_start_height|alt_proj_end_height|alt_proj_delay|alt_proj_angle|alt_proj_length_adjustment|alt_proj_progress|alt_proj_step_multiplier|aux_travel_spotanim|aux_impact_spotanim|aux_projectile_model|aux_projectile_anim|impact_on_last_only|double_launch_spotanim|stance_idx|attack_key|launch_gfx_height|impact_gfx_height|impact_gfx_delay|impact_gfx_rotation|primitive_type|source_attachment|target_attachment|launch_attachment|impact_attachment|authority
item|23997|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blade_of_saeldor_inactive:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|24000|crush|422|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:prif_crystal_grail:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24000|crush|422|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:prif_crystal_grail:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24000|crush|423|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:prif_crystal_grail:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24123|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:crystal_bow_2500:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24123|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:crystal_bow_2500:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24123|ranged|426|-|-|-|-|-|3|3|163|146|41|15|5|11|5|rsmod:crystal_bow_2500:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24125|slash|440|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:crystal_halberd_2500:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24125|stab|428|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:crystal_halberd_2500:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24125|stab|428|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:crystal_halberd_2500:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24144|crush|419|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:staff_of_balance:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24144|slash|440|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:staff_of_balance:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24144|stab|428|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:staff_of_balance:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24219|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:swift_blade:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|24219|stab|8288|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:swift_blade:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24219|stab|8288|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:swift_blade:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24219|stab|8288|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:swift_blade:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24225|crush|1665|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:granite_maul_plus:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24225|crush|1665|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:granite_maul_plus:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24225|crush|1665|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:granite_maul_plus:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24227|crush|1665|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:granite_maul_pretty_plus:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24227|crush|1665|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:granite_maul_pretty_plus:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24227|crush|1665|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:granite_maul_pretty_plus:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24327|crush|422|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:hw19_skeleton_lantern:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24327|crush|422|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:hw19_skeleton_lantern:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24327|crush|422|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:hw19_skeleton_lantern:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24372|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_dragon_trophy:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24372|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_dragon_trophy:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24372|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_dragon_trophy:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24374|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_rune_trophy:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24374|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_rune_trophy:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24374|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_rune_trophy:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24376|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_adamant_trophy:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24376|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_adamant_trophy:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24376|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_adamant_trophy:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24395|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_cane:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24395|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_cane:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24395|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_cane:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24395|stab|400|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_cane:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|24413|crush|1428|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_banner:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|24413|slash|1428|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_banner:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24413|slash|1428|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_banner:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24413|slash|1428|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:twisted_banner:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24417|crush|4503|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:inquisitors_mace:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24417|crush|4503|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:inquisitors_mace:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24417|crush|4503|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:inquisitors_mace:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24417|stab|400|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:inquisitors_mace:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|24422|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24422|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24422|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24423|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff_harmonised:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24423|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff_harmonised:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24423|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff_harmonised:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24424|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff_volatile:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24424|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff_volatile:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24424|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff_volatile:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24425|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff_eldritch:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24425|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff_eldritch:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24425|crush|4505|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:nightmare_staff_eldritch:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24537|crush|8640|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:easter20_carrot_sword:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24537|crush|8640|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:easter20_carrot_sword:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24537|crush|8640|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:easter20_carrot_sword:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24539|crush|8640|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:easter20_carrot_sword_gold:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24539|crush|8640|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:easter20_carrot_sword_gold:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24539|crush|8640|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:easter20_carrot_sword_gold:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24551|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blade_of_saeldor_infinite:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24551|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blade_of_saeldor_infinite:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24551|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blade_of_saeldor_infinite:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24551|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blade_of_saeldor_infinite:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|24617|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:bh_vestas_longsword:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24617|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:bh_vestas_longsword:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24617|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:bh_vestas_longsword:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24617|stab|8145|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:bh_vestas_longsword:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|24693|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:silver_sickle_ruby:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24693|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:silver_sickle_ruby:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24693|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:silver_sickle_ruby:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24693|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:silver_sickle_ruby:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|24695|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:silver_sickle_ruby_enchanted:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24695|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:silver_sickle_ruby_enchanted:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24695|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:silver_sickle_ruby_enchanted:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24695|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:silver_sickle_ruby_enchanted:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|24697|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blisterwood_sickle:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24697|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blisterwood_sickle:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24697|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blisterwood_sickle:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|24697|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blisterwood_sickle:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|24699|crush|8010|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blisterwood_flail:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|24699|crush|8010|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blisterwood_flail:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|24699|crush|8010|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:blisterwood_flail:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|25013|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_cane:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|25013|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_cane:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|25013|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_cane:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|25013|stab|400|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_cane:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|25042|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_dragon_trophy:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|25042|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_dragon_trophy:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|25042|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_dragon_trophy:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|25044|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_rune_trophy:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|25044|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_rune_trophy:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|25044|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_rune_trophy:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|25046|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_adamant_trophy:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|25046|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_adamant_trophy:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|25046|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_adamant_trophy:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|25059|slash|390|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_harpoon:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|25059|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_harpoon:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|25059|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_harpoon:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|25059|stab|386|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_harpoon:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|25063|crush|400|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_pickaxe:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|25063|stab|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_pickaxe:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|25063|stab|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_pickaxe:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|25063|stab|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_pickaxe:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|25066|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_axe:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|25066|slash|395|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_axe:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|25066|slash|395|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_axe:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|25066|slash|395|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:trailblazer_axe:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|25110|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:league_trailblazer_axe:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|25110|slash|395|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:league_trailblazer_axe:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|25110|slash|395|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:league_trailblazer_axe:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|25110|slash|395|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:league_trailblazer_axe:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
